Numero,Proveedor,Almacen,Fecha,Estatus,Moneda,TipoCambio,Solicitados,Recibidos,Pendientes,DiasDeCredito,ElaboradoPor,Comentarios,Subtotal,IVA,Total,SubtotalMXN,IVAMXN,TotalMXN
1640,ECOBOLSA,Matriz,26/02/2024,Surtida,MXN,1.000000,1500.000000,1500.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,36000,0,36000,36000.000000,0.000000,36000.000000
1639,RS,Matriz,26/02/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1107.76,177.24,1285,1107.760000,177.240000,1285.000000
1638,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,22/02/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Josefina Nava ,CERESO SAN FELIPE,349.14,55.86,405,349.140000,55.860000,405.000000
1637,SUPER GEL,Matriz,22/02/2024,Surtida,MXN,1.000000,29.000000,29.000000,0.000000,0,Carmen Irianda ,,9844,1575.04,11419.04,9844.000000,1575.040000,11419.040000
1636,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,21/02/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,637.56,102.01,739.57,637.560000,102.010000,739.570000
1635,LA FRESA ,Matriz,21/02/2024,Surtida,MXN,1.000000,19.000000,19.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,411.5,0,411.5,411.500000,0.000000,411.500000
1634,LA FRESA ,Matriz,21/02/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,145,0,145,145.000000,0.000000,145.000000
1633,LA FRESA ,Matriz,20/02/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,320,0,320,320.000000,0.000000,320.000000
1632,RS,Matriz,20/02/2024,Surtida,MXN,1.000000,29.000000,29.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,635.78,101.72,737.5,635.780000,101.720000,737.500000
1631,RS,Matriz,20/02/2024,Surtida,MXN,1.000000,14.000000,14.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,749.14,119.86,869,749.140000,119.860000,869.000000
1630,PYM IRAPUATO,Matriz,20/02/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,,347.5,55.6,403.1,347.500000,55.600000,403.100000
1629,ZAOLI,Matriz,19/02/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Carmen Irianda ,,1750,280,2030,1750.000000,280.000000,2030.000000
1628,ZAOLI,Matriz,19/02/2024,Surtida,MXN,1.000000,64.000000,64.000000,0.000000,30,Carmen Irianda ,,9600,1536,11136,9600.000000,1536.000000,11136.000000
1627,ZAOLI,Matriz,19/02/2024,Surtida,MXN,1.000000,65.000000,65.000000,0.000000,30,Carmen Irianda ,LOGO SOLUCIONES A LA ORDEN,18200,2912,21112,18200.000000,2912.000000,21112.000000
1626,ENRIQUE GOMEZ SANCHEZ (MADERERIA MIL CUMBRES),Matriz,19/02/2024,Surtida,MXN,1.000000,6.000000,6.000000,0.000000,0,Josefina Nava ,215744,2898,463.68,3361.68,2898.000000,463.680000,3361.680000
1625,BASICOS,Matriz,19/02/2024,Surtida,MXN,1.000000,21.000000,21.000000,0.000000,0,YOLANDA RAMIREZ ,215694,1019.95,163.19,1183.14,1019.950000,163.190000,1183.140000
1624,BOTELLO ,Matriz,19/02/2024,Surtida,MXN,1.000000,130.000000,130.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1990,0,1990,1990.000000,0.000000,1990.000000
1623,DECASA,Matriz,16/02/2024,Surtida,MXN,1.000000,120.000000,120.000000,0.000000,0,YOLANDA RAMIREZ ,,6775.86,1084.14,7860,6775.860000,1084.140000,7860.000000
1622,SPONYA,Matriz,16/02/2024,Surtida,MXN,1.000000,720.000000,720.000000,0.000000,0,Carmen Irianda ,,6825.6,1092.1,7917.7,6825.600000,1092.100000,7917.700000
1621,PESO,Matriz,15/02/2024,Surtida,MXN,1.000000,37.000000,37.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,14985,2397.6,17382.6,14985.000000,2397.600000,17382.600000
1620,PESO,Matriz,15/02/2024,Surtida,MXN,1.000000,28.000000,28.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,11340,1814.4,13154.4,11340.000000,1814.400000,13154.400000
1619,RODVAL,Matriz,15/02/2024,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,215658,7952.06,1272.33,9224.39,7952.060000,1272.330000,9224.390000
1618,CAPSALAB,Matriz,15/02/2024,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,215650,5376,860.16,6236.16,5376.000000,860.160000,6236.160000
1617,FANASA,Matriz,15/02/2024,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Josefina Nava ,SEROC,687.71,0,687.71,687.710000,0.000000,687.710000
1616,FANASA,Matriz,14/02/2024,Aprobada,MXN,1.000000,31.000000,0.000000,31.000000,0,Josefina Nava ,,2096.03,0,2096.03,2096.030000,0.000000,2096.030000
1615,RS,Matriz,12/02/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2071.98,331.52,2403.5,2071.980000,331.520000,2403.500000
1614,CONTRO TECNICO Y REPRESENTACIONES SA DE CV,Matriz,09/02/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,0,Josefina Nava ,,18637.5,2982,21619.5,18637.500000,2982.000000,21619.500000
1613,AMAZON,Matriz,09/02/2024,Surtida,MXN,1.000000,12.000000,12.000000,0.000000,0,Carmen Irianda ,,923.28,147.72,1071,923.280000,147.720000,1071.000000
1612,DECASA,Matriz,09/02/2024,Surtida,MXN,1.000000,894.000000,894.000000,0.000000,0,YOLANDA RAMIREZ ,"SALDO A FAVOR UTIL $2,290",19015.38,3042.46,22057.84,19015.380000,3042.460000,22057.840000
1611,FERREMAG,Matriz,08/02/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,155.18,24.83,180.01,155.180000,24.830000,180.010000
1610,FERREMAG,Matriz,08/02/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,0,Daniel Alejandro Calderon Hernández,MATERIAL PARA LUIS ENRIQUE SOLUCIONES,132.34,21.17,153.51,132.340000,21.170000,153.510000
1609,LA FRESA ,Matriz,08/02/2024,Surtida,MXN,1.000000,33.000000,33.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,357,0,357,357.000000,0.000000,357.000000
1608,LA FRESA ,Matriz,08/02/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,72,0,72,72.000000,0.000000,72.000000
1607,LA FRESA ,Matriz,08/02/2024,Surtida,MXN,1.000000,7.000000,7.000000,0.000000,0,Daniel Alejandro Calderon Hernández,PARA PEDIDOS DE VECO Y FUJIKOKI,211,0,211,211.000000,0.000000,211.000000
1606,MEDICINE DEPOT,Matriz,08/02/2024,Aprobada,MXN,1.000000,22.000000,0.000000,22.000000,0,Josefina Nava ,PEC 24-30-L,690.1,10.66,700.76,690.100000,10.660000,700.760000
1605,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,08/02/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2998.25,479.72,3477.97,2998.250000,479.720000,3477.970000
1604,GET GREEN DE MEXICO S DE RL DE CV,Matriz,08/02/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Carmen Irianda ,,3363.79,538.21,3902,3363.790000,538.210000,3902.000000
1603,KABLA COMERCIAL,Matriz,07/02/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,,3705.8,592.93,4298.73,3705.800000,592.930000,4298.730000
1602,MEDICINE DEPOT,Matriz,07/02/2024,Aprobada,MXN,1.000000,12.000000,0.000000,12.000000,0,Josefina Nava ,,2074.8,0,2074.8,2074.800000,0.000000,2074.800000
1601,ALCOHOLERA DEL CENTRO,Matriz,07/02/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,SOLICITADO POR CARMEN,646.55,103.45,750,646.550000,103.450000,750.000000
1600,ECODELI,Matriz,07/02/2024,Surtida,MXN,1.000000,23.000000,23.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,527.85,84.46,612.31,527.850000,84.460000,612.310000
1599,RS,Matriz,06/02/2024,Surtida,MXN,1.000000,35.000000,35.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1838.79,294.21,2133,1838.790000,294.210000,2133.000000
1598,RS,Matriz,06/02/2024,Surtida,MXN,1.000000,22.000000,22.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2112.07,337.93,2450,2112.070000,337.930000,2450.000000
1597,RS,Matriz,06/02/2024,Surtida,MXN,1.000000,135.000000,135.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1441.81,230.69,1672.5,1441.810000,230.690000,1672.500000
1596,MEDELAB,Matriz,01/02/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,188485,1990.6,318.5,2309.1,1990.600000,318.500000,2309.100000
1595,LA FRESA ,Matriz,01/02/2024,Cancelada,MXN,1.000000,130.000000,0.000000,130.000000,0,Daniel Alejandro Calderon Hernández,,2451,0,2451,2451.000000,0.000000,2451.000000
1594,BASICOS,Matriz,01/02/2024,Surtida,MXN,1.000000,60.000000,60.000000,0.000000,0,YOLANDA RAMIREZ ,,1525.86,244.14,1770,1525.860000,244.140000,1770.000000
1593,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,01/02/2024,Surtida,MXN,1.000000,40.000000,40.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,8442.5,1350.8,9793.3,8442.500000,1350.800000,9793.300000
1592,AUREA QUIMICA MEXICANA,Matriz,01/02/2024,Aprobada,MXN,1.000000,47.000000,0.000000,47.000000,0,Josefina Nava ,HOSPITAL SAN MIGUEL DE ALLENDE,25237.8,4038.05,29275.85,25237.800000,4038.050000,29275.850000
1591,KABLA COMERCIAL,Matriz,01/02/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Josefina Nava ,HOSPITAL SAN MIGUEL DE ALLENDE,1630.51,260.88,1891.39,1630.510000,260.880000,1891.390000
1590,VELAQUIN,Matriz,31/01/2024,Surtida,MXN,1.000000,267.000000,267.000000,0.000000,30,Josefina Nava ,UTL Y HSMA(PAPEL FILTRO),39085.51,6253.68,45339.19,39085.510000,6253.680000,45339.190000
1589,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,31/01/2024,Surtida,MXN,1.000000,56.000000,56.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,16783.4,2685.34,19468.74,16783.400000,2685.340000,19468.740000
1588,HOME DEPOT,Matriz,31/01/2024,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,900.86,144.14,1045,900.860000,144.140000,1045.000000
1587,BASICOS,Matriz,30/01/2024,Surtida,MXN,1.000000,300.000000,300.000000,0.000000,0,Carmen Irianda ,,6659.48,1065.52,7725,6659.480000,1065.520000,7725.000000
1586,OVALCOM SA DE CV,Matriz,30/01/2024,Surtida,MXN,1.000000,14.000000,14.000000,0.000000,0,Carmen Irianda ,,7982,1277.12,9259.12,7982.000000,1277.120000,9259.120000
1585,SUFARMED,Matriz,30/01/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,30,Josefina Nava ,MEDICAMENTO HERMANA DE CARMEN,163.05,0,163.05,163.050000,0.000000,163.050000
1584,SUFARMED,Matriz,30/01/2024,Surtida,MXN,1.000000,59.000000,59.000000,0.000000,30,Josefina Nava ,PYMAFI (COT. 24-20-L),1429.2,0,1429.2,1429.200000,0.000000,1429.200000
1583,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,30/01/2024,Surtida,MXN,1.000000,175.000000,175.000000,0.000000,0,Carmen Irianda ,,6847.5,1095.6,7943.1,6847.500000,1095.600000,7943.100000
1582,SUFARMED,Matriz,29/01/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,30,Josefina Nava ,PYMAFI COT. 24-17-L,289,0,289,289.000000,0.000000,289.000000
1581,SUFARMED,Matriz,29/01/2024,Surtida,MXN,1.000000,48.000000,48.000000,0.000000,30,Josefina Nava ,MEDICAMENTO SOLICITADO POR CARMEN (DRA. ERIKA),1650.56,103.58,1754.14,1650.560000,103.580000,1754.140000
1580,SUFARMED,Matriz,29/01/2024,Surtida,MXN,1.000000,24.000000,24.000000,0.000000,30,Josefina Nava ,COT. 23-1597-L,494.05,0,494.05,494.050000,0.000000,494.050000
1579,ELVEC S.A. DE C.V,Matriz,29/01/2024,Surtida,MXN,1.000000,8.000000,8.000000,0.000000,0,Josefina Nava ,PEDIDO DIRECTO 086-2023 (LIC. MARMOLEJO),5638.25,902.12,6540.37,5638.250000,902.120000,6540.370000
1578,SAMS,Matriz,29/01/2024,Surtida,MXN,1.000000,85.000000,85.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,6866.81,1098.69,7965.5,6866.810000,1098.690000,7965.500000
1577,PESO,Matriz,29/01/2024,Surtida,MXN,1.000000,260.000000,260.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,4268,682.88,4950.88,4268.000000,682.880000,4950.880000
1576,ECODELI,Matriz,29/01/2024,Surtida,MXN,1.000000,781.000000,781.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,12547.07,2007.53,14554.6,12547.070000,2007.530000,14554.600000
1575,PROLAB,Matriz,25/01/2024,Aprobada,MXN,1.000000,16.000000,0.000000,16.000000,0,Josefina Nava ,,3618.47,578.95,4197.42,3618.470000,578.950000,4197.420000
1574,MEDELAB,Matriz,25/01/2024,Surtida,MXN,1.000000,21.000000,21.000000,0.000000,30,Josefina Nava ,,7882.52,1261.2,9143.72,7882.520000,1261.200000,9143.720000
1573,PROLAB,Matriz,25/01/2024,Aprobada,MXN,1.000000,34.000000,0.000000,34.000000,0,Josefina Nava ,,5001.88,800.3,5802.18,5001.880000,800.300000,5802.180000
1572,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,25/01/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,603,96.48,699.48,603.000000,96.480000,699.480000
1571,PYM LEON,Matriz,22/01/2024,Aprobada,MXN,1.000000,233.000000,0.000000,233.000000,0,Josefina Nava ,PYMAFI COT. 24-17-L,6160.97,0,6160.97,6160.970000,0.000000,6160.970000
1570,PYM IRAPUATO,Matriz,22/01/2024,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,0,Josefina Nava ,MEDICAMENTOS CARMEN,637.5,0,637.5,637.500000,0.000000,637.500000
1569,"PROFENAL, ELECTRON",Matriz,19/01/2024,Surtida,MXN,1.000000,14.000000,14.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1547.43,247.59,1795.02,1547.430000,247.590000,1795.020000
1568,LA FRESA ,Matriz,19/01/2024,Surtida,MXN,1.000000,34.000000,34.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,821,0,821,821.000000,0.000000,821.000000
1567,LA FRESA ,Matriz,19/01/2024,Surtida,MXN,1.000000,14.000000,14.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,316,0,316,316.000000,0.000000,316.000000
1566,LA FRESA ,Matriz,19/01/2024,Surtida,MXN,1.000000,265.000000,265.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,8380,0,8380,8380.000000,0.000000,8380.000000
1565,BASICOS,Matriz,18/01/2024,Surtida,MXN,1.000000,200.000000,200.000000,0.000000,0,YOLANDA RAMIREZ ,,5086.21,813.79,5900,5086.210000,813.790000,5900.000000
1564,MIRAGE LEON,Matriz,17/01/2024,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Carmen Irianda ,,17327.59,2772.41,20100,17327.590000,2772.410000,20100.000000
1563,JARCIERIA VALERIA,Matriz,16/01/2024,Surtida,MXN,1.000000,120.000000,120.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,4300.8,0,4300.8,4300.800000,0.000000,4300.800000
1562,JARCIERIA VALERIA,Matriz,16/01/2024,Surtida,MXN,1.000000,84.000000,84.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2239.44,0,2239.44,2239.440000,0.000000,2239.440000
1561,"PROFENAL, ELECTRON",Matriz,16/01/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,261.22,41.8,303.02,261.220000,41.800000,303.020000
1560,"PROFENAL, ELECTRON",Matriz,16/01/2024,Surtida,MXN,1.000000,48.000000,48.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2283.55,365.37,2648.92,2283.550000,365.370000,2648.920000
1559,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,16/01/2024,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,0,Daniel Alejandro Calderon Hernández,,603,96.48,699.48,603.000000,96.480000,699.480000
1558,COCISA,Matriz,16/01/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,SABES 210462,120.9,19.34,140.24,120.900000,19.340000,140.240000
1557,COCISA,Matriz,15/01/2024,Surtida,MXN,1.000000,51.000000,51.000000,0.000000,0,Josefina Nava ,215398,99548.4,15927.74,115476.14,99548.400000,15927.740000,115476.140000
1556,FANASA,Matriz,15/01/2024,Aprobada,MXN,1.000000,8.000000,0.000000,8.000000,0,Josefina Nava ,COT. 23-1597-L ITESPURISIMA,589.28,0,589.28,589.280000,0.000000,589.280000
1555,VELAQUIN,Matriz,15/01/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,30,Josefina Nava ,HOSPITAL SAN MIGUEL DE ALLENDE DIRECTA,1453.5,232.56,1686.06,1453.500000,232.560000,1686.060000
1554,SUFARMED,Matriz,15/01/2024,Surtida,MXN,1.000000,180.000000,180.000000,0.000000,30,Josefina Nava ,MUNICIPIO DE IRAPUATO,705.6,112.9,818.5,705.600000,112.900000,818.500000
1553,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,15/01/2024,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,4228.5,676.56,4905.06,4228.500000,676.560000,4905.060000
1552,ECODELI,Matriz,15/01/2024,Surtida,MXN,1.000000,510.000000,510.000000,0.000000,30,YOLANDA RAMIREZ ,,7484.1,1197.46,8681.56,7484.100000,1197.460000,8681.560000
1551,ECODELI,Matriz,13/01/2024,Cancelada,MXN,1.000000,520.000000,0.000000,520.000000,30,Daniel Alejandro Calderon Hernández,,5930.3,948.85,6879.15,5930.300000,948.850000,6879.150000
1550,UNLINE,Matriz,12/01/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,30,Josefina Nava ,COT. 23-1601-L,1679.48,268.72,1948.2,1679.480000,268.720000,1948.200000
1549,ALCOHOLERA DEL CENTRO,Matriz,11/01/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,0,Josefina Nava ,ES-0069/2023,2586.21,413.79,3000,2586.210000,413.790000,3000.000000
1548,BOTELLO ,Matriz,11/01/2024,Surtida,MXN,1.000000,110.000000,110.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1542,0,1542,1542.000000,0.000000,1542.000000
1547,SUPROMED,Matriz,09/01/2024,Surtida,MXN,1.000000,31.000000,31.000000,0.000000,30,Josefina Nava ,,6006.25,0,6006.25,6006.250000,0.000000,6006.250000
1546,BASICOS,Matriz,09/01/2024,Surtida,MXN,1.000000,56.000000,56.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2758.62,441.38,3200,2758.620000,441.380000,3200.000000
1545,SUPER GEL,Matriz,09/01/2024,Surtida,MXN,1.000000,28.000000,28.000000,0.000000,0,Carmen Irianda ,,9394,1503.04,10897.04,9394.000000,1503.040000,10897.040000
1544,COCISA,Matriz,09/01/2024,Surtida,MXN,1.000000,11.000000,11.000000,0.000000,0,Josefina Nava ,SABES 210462,156,24.96,180.96,156.000000,24.960000,180.960000
1543,SUPROMED,Matriz,05/01/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,30,Josefina Nava ,SABES 210462,775,0,775,775.000000,0.000000,775.000000
1542,RS,Matriz,04/01/2024,Surtida,MXN,1.000000,12.000000,12.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2001.72,320.28,2322,2001.720000,320.280000,2322.000000
1541,RS,Matriz,04/01/2024,Surtida,MXN,1.000000,500.000000,500.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,7155.17,1144.83,8300,7155.170000,1144.830000,8300.000000
1540,OVALCOM SA DE CV,Matriz,03/01/2024,Aprobada,MXN,1.000000,46.000000,0.000000,46.000000,0,Carmen Irianda ,,7074,1131.84,8205.84,7074.000000,1131.840000,8205.840000
1539,ECODELI,Matriz,03/01/2024,Surtida,MXN,1.000000,202.000000,202.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,4396.63,703.46,5100.09,4396.630000,703.460000,5100.090000
1538,PESO,Matriz,03/01/2024,Surtida,MXN,1.000000,302.000000,302.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,9459.6,1513.54,10973.14,9459.600000,1513.540000,10973.140000
1537,JARCIERIA VALERIA,Matriz,29/12/2023,Surtida,MXN,1.000000,216.000000,216.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,7344,0,7344,7344.000000,0.000000,7344.000000
1536,MIRAGE LEON,Matriz,28/12/2023,Aprobada,MXN,1.000000,6.000000,0.000000,6.000000,0,Carmen Irianda ,,16034.46,2565.51,18599.97,16034.460000,2565.510000,18599.970000
1535,DECASA,Matriz,28/12/2023,Surtida,MXN,1.000000,2184.000000,2184.000000,0.000000,0,YOLANDA RAMIREZ ,,45513.4,7282.14,52795.54,45513.400000,7282.140000,52795.540000
1534,FANASA,Matriz,28/12/2023,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Josefina Nava ,215323(1),612.68,98.03,710.71,612.680000,98.030000,710.710000
1533,GH MEDIC,Matriz,27/12/2023,Aprobada,MXN,1.000000,4290.000000,0.000000,4290.000000,0,Carmen Irianda ,,18074.1,2891.86,20965.96,18074.100000,2891.860000,20965.960000
1532,DICOLOR,Matriz,27/12/2023,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,21,Carmen Irianda ,,6396.56,1023.45,7420.01,6396.560000,1023.450000,7420.010000
1531,ECODELI,Matriz,27/12/2023,Surtida,MXN,1.000000,33.000000,33.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,16830,2692.8,19522.8,16830.000000,2692.800000,19522.800000
1530,POPULAR ABARROTERA DE LEON S.A. DE C.V.,Matriz,26/12/2023,Surtida,MXN,1.000000,62.000000,62.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,17835.15,2853.62,20688.77,17835.150000,2853.620000,20688.770000
1529,VELAQUIN,Matriz,22/12/2023,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Josefina Nava ,"215299, 215015(2)",3521.65,563.46,4085.11,3521.650000,563.460000,4085.110000
1528,VELAQUIN,Matriz,22/12/2023,Surtida,MXN,1.000000,22.000000,22.000000,0.000000,30,Josefina Nava ,"HOSPITAL GENERAL SAN MIGUEL DE ALLENDE, 214746(2,3,4,6)",5953.46,952.55,6906.01,5953.460000,952.550000,6906.010000
1527,VELAQUIN,Matriz,22/12/2023,Surtida,MXN,1.000000,142.000000,142.000000,0.000000,30,Josefina Nava ,"214798(2), 214792(18), 213411(5, 17, 20, 22, 26, 27, 31, 32, 35, 36, 38, 39, 40)",13092.76,2094.84,15187.6,13092.760000,2094.840000,15187.600000
1526,VELAQUIN,Matriz,22/12/2023,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,30,Josefina Nava ,"214696(4,6,7), 188997(12), 214733(4)",3846.64,615.46,4462.1,3846.640000,615.460000,4462.100000
1525,"PROFENAL, ELECTRON",Matriz,22/12/2023,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2155.59,344.89,2500.48,2155.590000,344.890000,2500.480000
1524,RS,Matriz,22/12/2023,Surtida,MXN,1.000000,26.000000,26.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2921.55,467.45,3389,2921.550000,467.450000,3389.000000
1523,ECODELI,Matriz,21/12/2023,Surtida,MXN,1.000000,1213.000000,1213.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,17238.37,2758.14,19996.51,17238.370000,2758.140000,19996.510000
1522,RS,Matriz,20/12/2023,Surtida,MXN,1.000000,59.000000,59.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3410.34,545.66,3956,3410.340000,545.660000,3956.000000
1521,RS,Matriz,20/12/2023,Surtida,MXN,1.000000,9.000000,9.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,551.64,88.26,639.9,551.640000,88.260000,639.900000
1520,RS,Matriz,20/12/2023,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,159.48,25.52,185,159.480000,25.520000,185.000000
1519,PESO,Matriz,20/12/2023,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,900,144,1044,900.000000,144.000000,1044.000000
1518,SERVI NEUMATICOS,Matriz,20/12/2023,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,0,YOLANDA RAMIREZ ,URVAN,4953.45,792.55,5746,4953.450000,792.550000,5746.000000
1517,ECOBOLSA,Matriz,20/12/2023,Surtida,MXN,1.000000,600.000000,600.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,14400,0,14400,14400.000000,0.000000,14400.000000
1516,OVALCOM SA DE CV,Matriz,20/12/2023,Surtida,MXN,1.000000,23.000000,23.000000,0.000000,0,Carmen Irianda ,,7089.3,1134.29,8223.59,7089.300000,1134.290000,8223.590000
1515,COPAR,Matriz,20/12/2023,Aprobada,MXN,1.000000,632.000000,0.000000,632.000000,0,Carmen Irianda ,,5192,830.72,6022.72,5192.000000,830.720000,6022.720000
1514,VIRESA,Matriz,19/12/2023,Surtida,MXN,1.000000,100.000000,100.000000,0.000000,30,Josefina Nava ,HOSPITAL SAN MIGUEL DE ALLENDE,544,87.04,631.04,544.000000,87.040000,631.040000
1513,RS,Matriz,19/12/2023,Surtida,MXN,1.000000,9.000000,9.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,698.28,111.72,810,698.280000,111.720000,810.000000
1512,SUFARMED,Matriz,18/12/2023,Surtida,MXN,1.000000,19.000000,19.000000,0.000000,30,Josefina Nava ,189303,562.55,0,562.55,562.550000,0.000000,562.550000
1511,AUREA QUIMICA MEXICANA,Matriz,18/12/2023,Aprobada,MXN,1.000000,5.000000,0.000000,5.000000,0,Josefina Nava ,,1817.9,290.86,2108.76,1817.900000,290.860000,2108.760000
1510,ECODELI,Matriz,18/12/2023,Surtida,MXN,1.000000,707.000000,707.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,16696.14,2671.38,19367.52,16696.140000,2671.380000,19367.520000
1509,DECASA,Matriz,18/12/2023,Surtida,MXN,1.000000,1070.000000,1070.000000,0.000000,0,YOLANDA RAMIREZ ,,26288.72,4206.2,30494.92,26288.720000,4206.200000,30494.920000
